sample success SP-Score Modeler SPFN SPFP Compression Compression TC s h:m:s max_rss max_vms max_uss max_pss io_in io_out mean_load cpu_time
DMRL_synthase_200_1 1 0.9242320819112628 0.8978779840848806 0.07576791808873717 0.10212201591511938 (naive) 0.967032967032967 0.7100591715976331 192.6550 0:03:12 6856.90 123655.68 6512.99 6622.86 1.99 5.77 121.80 315.46
gpdh_100_0 1 0.9603714501673686 0.9586117697779694 0.03962854983263142 0.04138823022203064 (naive) 0.9972222222222222 0.8798882681564246 256.9297 0:04:16 6998.62 123783.74 6654.04 6766.61 1.99 5.70 172.44 505.31
phc_100_0 1 0.9220546654099906 0.934741066309956 0.07794533459000941 0.06525893369004399 (naive) 1.0335195530726258 0.6927374301675978 215.8304 0:03:35 6568.51 123589.93 6224.41 6334.41 1.99 5.31 170.35 439.60
hom_200_3 1 0.952994204764971 0.9475032010243278 0.04700579523502901 0.052496798975672165 (naive) 0.9591836734693877 0.6956521739130435 170.9496 0:02:50 6431.16 123471.77 6086.46 6199.90 1.99 5.78 133.62 308.55
msb_100_1 1 0.851145038167939 0.8574174943928228 0.14885496183206104 0.14258250560717722 (naive) 1.018987341772152 0.5793103448275863 203.2565 0:03:23 6670.84 123596.99 6644.99 6651.46 1.99 5.45 156.13 439.56
cah_500_2 1 0.8916234887737479 0.9045116075339465 0.10837651122625214 0.09548839246605345 (naive) 1.050179211469534 0.6863468634686347 239.0731 0:03:59 7677.87 123720.73 7333.13 7417.61 1.98 7.45 151.14 436.87
mofe_20_0 1 0.46859975961538464 0.520875083500334 0.5314002403846154 0.47912491649966604 (naive) 1.1412151067323482 0.1660377358490566 622.5297 0:10:22 9613.97 114049.47 9587.78 9594.43 293.99 5.38 209.67 1308.07
Ald_Xan_dh_2_200_1 1 0.8521404431092753 0.8506231843313654 0.14785955689072472 0.1493768156686346 (naive) 1.0033898305084745 0.6550480769230769 210.0749 0:03:30 6791.07 123590.13 6445.63 6559.33 1.99 5.88 166.97 407.67
blmb_100_3 1 0.727509778357236 0.75 0.27249022164276404 0.25 (naive) 0.9680232558139535 0.44 278.3661 0:04:38 7262.37 111755.19 6918.96 7032.07 537.99 5.51 152.08 406.67
asp_1000_1 1 0.8972790210916116 0.9009052699644359 0.10272097890838838 0.09909473003556413 (naive) 1.0263157894736843 0.7192513368983957 401.7746 0:06:41 8720.97 123464.76 8375.98 8486.12 1.96 9.77 150.55 637.54
tms_20_2 1 0.9448487169666794 0.940884820747521 0.05515128303332062 0.059115179252479 (naive) 1.0084033613445378 0.8210526315789474 427.4843 0:07:07 7938.87 123525.99 7594.16 7703.65 1.99 5.28 194.37 905.56
HLH_20_2 1 0.938610662358643 0.938610662358643 0.06138933764135701 0.06138933764135701 (naive) 1.0 0.8809523809523809 249.4580 0:04:09 6447.88 123591.71 6102.92 6191.48 1.99 5.14 151.34 467.25
p450_50_3 1 0.4671601891836315 0.520649035156071 0.5328398108163686 0.47935096484392903 (naive) 1.66015625 0.0 431.2689 0:07:11 9948.02 123532.98 9618.82 9775.18 1.99 5.32 183.64 868.76
tRNA-synt_2b_50_0 1 0.3452088452088452 0.3234842670759785 0.6547911547911548 0.6765157329240215 (naive) 0.8843683083511777 0.09593023255813954 331.3361 0:05:31 7153.49 123596.88 6808.54 6972.10 1.99 5.27 188.83 686.35
blm_1000_3 1 0.9063326374391093 0.921074964639321 0.0936673625608907 0.07892503536067896 (naive) 1.032846715328467 0.7453183520599251 400.7871 0:06:40 8635.44 123593.07 8291.71 8455.09 1.97 8.74 159.97 683.47
DEATH_20_2 1 0.5493472584856397 0.5528113504992118 0.4506527415143603 0.4471886495007882 (naive) 1.0125786163522013 0.18548387096774194 300.4941 0:05:00 6567.04 123526.14 6221.60 6331.74 1.99 5.05 183.06 649.42
peroxidase_20_0 1 0.3529032258064516 0.6695226438188494 0.6470967741935484 0.3304773561811506 (naive) 1.6919060052219321 0.08882521489971347 470.1536 0:07:50 8175.55 123525.94 7831.54 7943.74 1.99 5.15 190.57 979.87
zf-CCHH_1000_1 1 0.9600428112736354 0.9545938275984391 0.039957188726364556 0.04540617240156086 (naive) 1.0769230769230769 0.7714285714285715 147.1658 0:02:27 6389.82 123656.95 6045.59 6155.29 1.96 6.76 121.98 221.28
HLH_200_1 1 0.9353796445880452 0.939935064935065 0.06462035541195477 0.06006493506493504 (naive) 1.0326086956521738 0.8571428571428571 170.5933 0:02:50 6437.57 123527.64 6110.99 6190.78 1.99 5.74 121.84 292.87
gpdh_200_1 1 0.9560522621747112 0.9543004957965079 0.043947737825288824 0.045699504203492114 (naive) 0.9972222222222222 0.8715083798882681 212.6056 0:03:32 6962.38 123596.88 6616.74 6727.09 1.99 5.74 164.88 421.87
GEL_200_3 1 0.6805970149253732 0.6692759295499021 0.31940298507462683 0.3307240704500979 (naive) 1.0066666666666666 0.3698630136986301 177.0495 0:02:57 6517.60 123655.64 6172.87 6262.66 1.99 5.83 160.01 398.33
myb_DNA-binding_200_2 1 0.9519038076152304 0.9405940594059405 0.04809619238476959 0.05940594059405946 (naive) 1.0 0.8035714285714286 173.1412 0:02:53 6371.25 123526.01 6344.51 6351.11 1.99 5.93 142.08 289.16
cah_50_1 1 0.7789291882556131 0.7689684569479965 0.22107081174438692 0.23103154305200346 (naive) 0.982078853046595 0.5202952029520295 314.3463 0:05:14 7628.02 123596.84 7284.23 7448.37 1.99 5.44 168.24 591.52
serpin_500_3 1 0.9470192117250941 0.9413328083472783 0.05298078827490593 0.05866719165272172 (naive) 1.0095923261390887 0.8015075376884422 340.7815 0:05:40 9091.99 123535.64 8746.99 8857.29 1.98 8.09 163.79 621.66
ace_100_2 1 0.7184582555348092 0.797601421379923 0.28154174446519076 0.20239857862007704 (naive) 1.17 0.4844290657439446 406.5098 0:06:46 10560.79 123590.01 10215.54 10298.93 1.99 5.95 171.02 808.62
tim_1000_2 1 0.989053736204089 0.9900389386941955 0.010946263795911015 0.009961061305804542 (naive) 1.0076923076923077 0.9459459459459459 282.2612 0:04:42 7675.70 123528.80 7343.12 7498.59 1.97 9.39 152.68 481.72
uce_500_1 1 0.9246097337006428 0.9238462244242591 0.07539026629935719 0.07615377557574088 (naive) 1.0217391304347827 0.6325301204819277 193.8769 0:03:13 6919.67 123658.45 6574.78 6738.38 1.98 6.54 124.74 261.38
proteasome_500_2 1 0.8286280336800397 0.8219887372916588 0.17137196631996032 0.17801126270834122 (naive) 1.0744336569579287 0.32068965517241377 227.1633 0:03:47 7241.07 123523.78 6921.68 7026.02 45.98 6.72 106.59 251.20
annexin_200_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 207.6968 0:03:27 6506.81 110892.49 6162.70 6273.37 69.99 5.58 123.38 261.20
rrm_20_2 1 0.8070212318688249 0.7780705310093231 0.1929787681311751 0.2219294689906769 (naive) 0.9299363057324841 0.25225225225225223 275.0666 0:04:35 6562.84 123526.13 6217.64 6328.54 1.99 5.42 172.44 542.39
ltn_500_1 1 0.9469892619274161 0.9489239989103786 0.05301073807258394 0.0510760010896214 (naive) 1.0498220640569396 0.7351778656126482 238.4894 0:03:58 7641.46 123464.79 7296.57 7406.45 1.98 7.87 150.03 423.23
icd_500_1 1 0.9256150506512301 0.9318181818181818 0.07438494934876994 0.06818181818181823 (naive) 1.0138568129330254 0.8292011019283747 324.9846 0:05:24 9047.83 123594.41 8703.20 8813.11 1.98 7.92 171.80 648.94
adh_100_2 1 0.9814765100671141 0.98544474393531 0.018523489932885884 0.014555256064689992 (naive) 1.0106666666666666 0.9546666666666667 253.3266 0:04:13 6833.13 123594.29 6488.21 6598.31 1.99 5.30 165.35 490.34
aat_100_2 1 0.7590177417459758 0.7520810291635136 0.2409822582540242 0.2479189708364864 (naive) 1.0294117647058822 0.4146341463414634 331.1378 0:05:31 8998.34 123590.25 8654.03 8768.62 1.99 5.36 186.31 690.94
annexin_1000_2 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 176.2500 0:02:56 6491.90 123722.48 6149.94 6233.32 1.97 7.33 135.14 300.33
ghf5_500_0 1 0.6433652195241599 0.6610383064516129 0.3566347804758401 0.3389616935483871 (naive) 1.078723404255319 0.3264781491002571 323.9441 0:05:23 8265.55 123528.78 7920.51 8005.13 1.98 8.65 224.78 776.93
cyclo_200_3 1 0.8779264214046822 0.8939974457215837 0.12207357859531776 0.10600255427841632 (naive) 1.0394088669950738 0.7248677248677249 224.9650 0:03:44 7026.68 111486.98 6682.77 6776.76 45.99 5.98 119.33 273.27
oxidored_q6_20_1 1 0.8197674418604651 0.8166023166023166 0.18023255813953487 0.18339768339768336 (naive) 0.9964912280701754 0.5601503759398496 409.6714 0:06:49 6821.43 123655.73 6491.48 6646.91 1.99 5.22 187.76 844.44
zf-CCHH_1000_0 1 0.9550481626828398 0.9496275274920184 0.04495183731716024 0.0503724725079816 (naive) 1.0769230769230769 0.7428571428571429 152.9047 0:02:32 6363.85 123471.73 6019.58 6129.75 1.96 6.48 121.46 216.24
DEATH_500_3 1 0.7315926892950392 0.7389240506329114 0.2684073107049608 0.26107594936708856 (naive) 1.0188679245283019 0.4435483870967742 173.3882 0:02:53 6479.04 123592.84 6137.94 6252.39 1.98 6.29 143.76 291.81
Rhodanese_1000_2 1 0.7071583514099783 0.6969535008017104 0.2928416485900217 0.30304649919828963 (naive) 1.0324074074074074 0.421875 199.9644 0:03:19 6756.92 123530.36 6410.80 6494.04 1.96 7.63 106.04 305.79
proteasome_50_2 1 0.8130072008229512 0.7833988031866075 0.1869927991770488 0.21660119681339252 (naive) 0.9870550161812298 0.2793103448275862 318.2165 0:05:18 7202.60 111650.91 6858.39 7011.83 161.99 5.37 147.28 473.56
aadh_500_2 1 0.8373187723592543 0.870169259367968 0.16268122764074566 0.12983074063203204 (naive) 1.1273062730627306 0.46938775510204084 311.3959 0:05:11 7746.41 123660.79 7402.05 7565.89 197.98 7.03 144.60 480.57
hormone_rec_500_0 1 0.7259022384650525 0.7460093896713615 0.27409776153494747 0.25399061032863846 (naive) 1.0909090909090908 0.47686832740213525 208.1511 0:03:28 7345.52 123529.74 7001.23 7085.72 1.98 6.64 160.58 364.60
subt_500_2 1 0.7661646863774524 0.779957805907173 0.2338353136225476 0.220042194092827 (naive) 1.1545893719806763 0.2857142857142857 341.2689 0:05:41 8603.61 123592.93 8258.11 8341.47 1.98 8.50 162.23 600.47
gluts_1000_3 1 0.8974210526315789 0.901596869712352 0.1025789473684211 0.09840313028764802 (naive) 1.025531914893617 0.6351931330472103 207.7838 0:03:27 6701.16 123528.76 6355.96 6466.19 1.96 8.15 135.21 321.08
sodcu_100_2 1 0.8745059288537549 0.8771060455896927 0.1254940711462451 0.12289395441030726 (naive) 1.0059171597633136 0.7168674698795181 222.1008 0:03:42 6894.84 123527.63 6553.05 6714.24 1.99 5.48 152.50 391.70
sodcu_1000_3 1 0.8913043478260869 0.9114179858538228 0.10869565217391308 0.08858201414617717 (naive) 1.0236686390532543 0.7590361445783133 209.7929 0:03:29 7014.53 123663.84 6689.04 6798.88 1.97 8.21 134.10 334.30
tRNA-synt_2b_20_3 1 0.44676494676494677 0.415935951200915 0.5532350532350532 0.584064048799085 (naive) 0.880085653104925 0.14534883720930233 441.3155 0:07:21 7193.46 123596.92 7167.30 7175.63 1.99 5.25 189.05 915.59
kringle_50_1 1 0.9534635879218473 0.9430780042164442 0.046536412078152734 0.056921995783555834 (naive) 1.04 0.7752808988764045 217.8016 0:03:37 6527.75 123660.96 6183.11 6293.16 1.99 5.16 147.74 414.64
cah_200_2 1 0.8942141623488774 0.8988715277777778 0.1057858376511226 0.10112847222222221 (naive) 1.025089605734767 0.7084870848708487 226.8874 0:03:46 7644.14 123525.95 7300.06 7409.96 1.99 6.58 141.12 380.12
flav_100_2 1 0.7619047619047619 0.7799544419134397 0.23809523809523814 0.22004555808656034 (naive) 1.0655737704918034 0.4742857142857143 229.3469 0:03:49 6824.14 123592.37 6479.52 6591.98 1.99 5.30 148.50 416.46
adh_1000_1 1 0.9691275167785235 0.9730458221024259 0.03087248322147651 0.02695417789757415 (naive) 1.0106666666666666 0.928 229.5223 0:03:49 6899.05 123656.88 6554.30 6718.94 1.96 8.54 135.89 350.96
hormone_rec_20_0 1 0.5902238465052535 0.5669153137340939 0.4097761534947465 0.4330846862659061 (naive) 1.0129870129870129 0.3167259786476868 424.0169 0:07:04 7351.31 111843.31 7006.65 7105.87 13.99 5.25 185.88 793.18
ghf13_500_0 1 0.656766036296256 0.6495095397218928 0.34323396370374404 0.35049046027810715 (naive) 0.9984025559105432 0.30560271646859083 316.5767 0:05:16 8476.79 123464.88 8132.32 8243.36 1.98 8.20 166.44 548.83
adh_500_2 1 0.9624161073825503 0.9681339454496354 0.037583892617449655 0.03186605455036462 (naive) 1.0186666666666666 0.912 194.0778 0:03:14 6879.04 123535.63 6536.23 6700.13 1.98 6.54 131.81 307.80
sodcu_20_2 1 0.8494729907773386 0.8531260337413166 0.15052700922266138 0.14687396625868343 (naive) 1.0650887573964498 0.5843373493975904 315.7402 0:05:15 6868.19 123596.95 6523.36 6686.59 1.99 5.19 167.36 615.71
cys_20_0 1 0.8368846436443791 0.829368932038835 0.1631153563556209 0.170631067961165 (naive) 0.9787985865724381 0.5111940298507462 391.5039 0:06:31 7398.47 123590.04 7076.83 7229.03 1.99 5.11 190.92 820.35
aadh_50_2 1 0.7836565618527584 0.7827722399849539 0.21634343814724155 0.21722776001504607 (naive) 1.011070110701107 0.39909297052154197 419.0280 0:06:59 7806.88 123468.84 7462.24 7626.61 1.99 5.47 196.58 916.39
blm_100_3 1 0.8926931106471816 0.9019828434819294 0.1073068893528184 0.09801715651807064 (naive) 1.051094890510949 0.6591760299625468 358.0418 0:05:58 8410.30 112882.94 8065.62 8158.57 105.99 5.44 166.56 601.80
msb_100_0 1 0.8346055979643766 0.8418350978504973 0.1653944020356234 0.15816490214950274 (naive) 1.0063291139240507 0.5448275862068965 237.5034 0:03:57 6686.68 111137.89 6343.15 6506.47 393.99 5.44 135.90 326.74
phc_200_0 1 0.8887841658812441 0.903602912993484 0.11121583411875591 0.09639708700651595 (naive) 1.0391061452513966 0.6256983240223464 207.9302 0:03:27 6598.74 110968.50 6254.12 6366.86 185.99 5.57 131.78 279.02
PDZ_50_3 1 0.7811059907834101 0.7841171935235158 0.21889400921658986 0.21588280647648417 (naive) 1.018181818181818 0.5252525252525253 231.2907 0:03:51 6542.10 123526.09 6198.57 6286.47 1.99 5.57 138.46 419.09
ace_500_3 1 0.8538276873833022 0.8703099510603589 0.14617231261669783 0.1296900489396411 (naive) 1.0683333333333334 0.6522491349480969 664.8147 0:11:04 11314.53 123594.32 10969.27 11114.02 1.98 7.66 191.35 1317.58
flav_1000_0 1 0.842456608811749 0.8504043126684636 0.157543391188251 0.1495956873315364 (naive) 1.0327868852459017 0.5828571428571429 207.8432 0:03:27 6911.20 123591.98 6567.17 6698.43 1.97 7.55 132.03 344.24
annexin_500_1 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 226.9048 0:03:46 6510.45 110958.91 6290.24 6392.01 169.98 6.29 83.19 192.87
Ald_Xan_dh_2_200_0 1 0.8485730379271498 0.8539442607463391 0.15142696207285022 0.1460557392536609 (naive) 1.0169491525423728 0.6298076923076923 212.9359 0:03:32 6793.98 123461.97 6449.18 6559.13 1.99 5.63 154.77 410.87
cys_1000_0 1 0.937790840068577 0.9342442356959864 0.06220915993142295 0.06575576430401364 (naive) 1.0353356890459364 0.7014925373134329 294.8907 0:04:54 7545.47 123464.79 7217.73 7332.94 1.96 8.68 192.74 628.16
hr_100_3 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 184.8509 0:03:04 6488.86 123527.71 6145.90 6310.02 1.99 5.35 143.74 337.57
int_500_1 1 0.7433184855233853 0.7529610829103215 0.2566815144766147 0.2470389170896785 (naive) 1.0273972602739727 0.3910891089108911 206.9346 0:03:26 7169.21 123599.70 6823.53 6909.10 1.98 7.01 140.88 337.65
DEATH_50_2 1 0.6266318537859008 0.6279434850863422 0.3733681462140992 0.37205651491365777 (naive) 1.0062893081761006 0.4435483870967742 238.3215 0:03:58 6538.38 123590.07 6194.50 6277.62 1.99 5.29 167.19 506.20
cah_20_3 1 0.7573402417962003 0.7495726495726496 0.2426597582037997 0.2504273504273504 (naive) 0.989247311827957 0.45387453874538747 395.2818 0:06:35 7698.00 123653.99 7353.95 7439.38 1.99 5.14 198.46 860.07
Acetyltransf_200_3 1 0.6337123084527929 0.6160499759730899 0.3662876915472071 0.38395002402691014 (naive) 0.9868995633187773 0.2804232804232804 209.5460 0:03:29 6583.07 110953.30 6239.76 6403.14 1.99 5.57 137.04 288.14
blm_500_2 1 0.9025748086290883 0.9110705254284911 0.09742519137091166 0.0889294745715089 (naive) 1.0291970802919708 0.700374531835206 313.9155 0:05:13 8616.34 123592.72 8270.99 8381.24 1.98 7.65 160.90 556.27
peroxidase_200_1 1 0.6912903225806452 0.7487770789657582 0.30870967741935484 0.2512229210342418 (naive) 1.0966057441253263 0.35816618911174786 251.4628 0:04:11 7842.09 123589.07 7497.07 7607.20 1.99 6.58 162.58 473.96
phc_100_2 1 0.8964184731385485 0.912763915547025 0.1035815268614515 0.08723608445297504 (naive) 1.0446927374301676 0.6703910614525139 221.8953 0:03:41 6580.30 123463.57 6236.16 6400.36 1.99 5.54 161.21 439.81
cys_20_3 1 0.778226794024002 0.7788467430602365 0.22177320597599803 0.2211532569397635 (naive) 1.0 0.4925373134328358 397.4408 0:06:37 7454.65 123527.53 7132.56 7283.24 1.99 5.51 195.51 860.05
kringle_500_2 1 0.9420959147424511 0.9331456720619282 0.057904085257548865 0.06685432793807178 (naive) 1.02 0.7640449438202247 168.2989 0:02:48 6522.87 123466.38 6180.41 6263.50 1.98 6.20 105.22 223.61
hpr_200_1 1 0.9953379953379954 1.0 0.004662004662004615 0.0 (naive) 1.0112359550561798 0.9886363636363636 171.9984 0:02:51 6521.89 123590.03 6177.68 6341.02 1.99 5.46 123.17 297.80
rrm_500_0 1 0.8206152336907014 0.8023431077007399 0.17938476630929856 0.1976568922992601 (naive) 0.9617834394904459 0.1981981981981982 165.2099 0:02:45 6520.50 123535.82 6175.57 6285.70 1.98 6.13 111.53 270.64
oxidored_q6_50_1 1 0.913953488372093 0.916083916083916 0.086046511627907 0.08391608391608396 (naive) 1.0070175438596491 0.8082706766917294 315.4866 0:05:15 6776.57 111225.59 6442.57 6523.74 137.99 5.48 155.03 492.78
ltn_50_2 1 0.9403289384259889 0.9394350896252037 0.05967106157401114 0.06056491037479628 (naive) 1.0142348754448398 0.7351778656126482 347.8598 0:05:47 7567.71 112054.70 7228.70 7388.01 69.99 5.20 158.76 538.09
ghf13_50_2 1 0.19150907406398168 0.2742955272812427 0.8084909259360183 0.7257044727187574 (naive) 1.648562300319489 0.022071307300509338 433.9662 0:07:13 8212.52 112693.42 7868.11 7980.42 249.99 5.45 181.67 789.37
hla_20_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 337.5734 0:05:37 7058.74 123589.94 6713.47 6869.04 1.99 5.05 188.04 704.35
cryst_1000_3 1 0.9222944334557784 0.9230769230769231 0.07770556654422156 0.07692307692307687 (naive) 1.0 0.7237569060773481 190.4616 0:03:10 6661.01 123594.54 6332.27 6412.14 1.98 7.59 117.36 274.49
hr_20_0 1 0.9971428571428571 1.0 0.0028571428571428914 0.0 (naive) 1.0121951219512195 0.9873417721518988 248.3434 0:04:08 6490.16 123535.59 6146.12 6308.73 1.99 5.20 166.65 486.13
cys_1000_2 1 0.9329537105069802 0.9308448897305883 0.06704628949301983 0.06915511026941168 (naive) 1.0247349823321554 0.6865671641791045 291.9247 0:04:51 7590.70 123594.45 7246.41 7356.24 1.96 10.93 182.21 575.34
GEL_100_0 1 0.6029850746268657 0.5912195121951219 0.3970149253731343 0.4087804878048781 (naive) 0.9933333333333333 0.2808219178082192 199.0589 0:03:19 6539.83 123660.93 6196.57 6311.21 1.99 5.53 134.83 330.29
KAS_1000_3 1 0.8080067071892685 0.8763355308024551 0.19199329281073152 0.12366446919754492 (naive) 1.1237623762376239 0.62 253.9461 0:04:13 7507.76 123471.75 7163.07 7273.14 1.98 8.31 133.93 371.06
aadh_1000_0 1 0.8406138203728112 0.8733372456964006 0.15938617962718882 0.1266627543035994 (naive) 1.1254612546125462 0.49206349206349204 351.1652 0:05:51 7784.64 123599.78 7439.20 7549.28 1.97 9.46 155.42 615.07
ldh_20_2 1 0.49528267388283476 0.547254434522607 0.5047173261171652 0.452745565477393 (naive) 1.202156334231806 0.0 464.4452 0:07:44 8255.54 112771.29 8042.15 8090.28 205.99 5.09 184.33 860.94
sdr_100_1 1 0.7845669812882927 0.7694056511854498 0.21543301871170728 0.2305943488145502 (naive) 1.03601108033241 0.3217665615141956 266.7034 0:04:26 7106.40 123526.07 6787.16 6938.52 1.99 5.64 174.63 561.35
ghf1_1000_3 1 0.8983096565365941 0.9051458597572024 0.10169034346340589 0.09485414024279759 (naive) 1.0320284697508897 0.6958250497017893 555.8457 0:09:15 10537.05 123663.83 10509.68 10516.40 1.97 10.50 180.27 1060.81
ltn_500_2 1 0.9430474378143265 0.9471025868541396 0.05695256218567346 0.052897413145860384 (naive) 1.0569395017793595 0.7193675889328063 239.9552 0:03:59 7646.57 123466.50 7364.29 7465.24 1.98 6.85 151.61 432.02
phc_50_3 1 0.8945334590009425 0.9092738072427669 0.1054665409990575 0.09072619275723315 (naive) 1.0391061452513966 0.6256983240223464 252.8576 0:04:12 6593.06 123597.00 6249.38 6354.64 1.99 5.56 151.91 462.41
annexin_500_0 1 1.0 1.0 0.0 0.0 (naive) 1.0 1.0 168.9336 0:02:48 6497.53 123533.12 6153.07 6263.29 1.98 6.22 123.40 240.13
p450_1000_3 1 0.7346493933785729 0.738537230743788 0.26535060662142707 0.26146276925621204 (naive) 1.12890625 0.3527054108216433 448.2606 0:07:28 9655.41 123527.40 9310.71 9393.82 197.96 10.57 162.02 745.09
serpin_500_2 1 0.9401861754802932 0.9361995858396608 0.05981382451970685 0.06380041416033921 (naive) 1.0215827338129497 0.7814070351758794 367.2706 0:06:07 9061.24 123594.64 8733.54 8836.41 1.98 7.95 173.20 703.75
kunitz_50_2 1 0.8586138613861386 0.8569169960474309 0.1413861386138614 0.14308300395256912 (naive) 0.96875 0.3 211.7704 0:03:31 6438.53 123655.55 6109.24 6264.60 1.99 5.24 144.92 405.78
LIM_500_1 1 0.9790322580645161 0.9790322580645161 0.020967741935483897 0.020967741935483897 (naive) 1.0 0.8902439024390244 160.7687 0:02:40 6476.68 123535.68 6132.50 6217.72 1.98 6.41 123.38 244.28
